t_ms,aX,aY,aZ,gX_yaw,gY,gZ_roll,sog_kn,cog_deg,roll_raw,amag
# BOOT millis=1200
92692,14.100,-1.170,1.330,-6.94,1.56,-2.62,24.84,288.5,4.7,14.21
92732,12.330,-0.400,-1.470,-7.62,1.31,-5.38,24.84,288.5,1.9,12.42
92772,10.560,0.120,0.720,-9.12,3.62,-4.88,24.84,288.5,-0.7,10.59
92812,9.230,-0.210,-0.230,-9.75,3.50,-3.81,24.84,288.5,1.3,9.24
92852,6.020,-0.540,-0.420,-6.88,-0.75,-1.81,24.84,288.5,5.1,6.06
92892,11.170,-0.160,0.480,-8.00,-0.19,0.25,24.84,288.5,0.8,11.18
92932,7.690,-0.600,0.400,-6.50,-1.00,1.50,25.00,297.3,4.5,7.72
92972,14.180,-0.220,1.410,-8.38,-0.25,-0.62,25.00,297.3,0.9,14.25
93012,10.300,-0.070,-1.920,-7.31,-0.38,-3.19,25.00,297.3,0.4,10.48
93052,8.560,0.010,2.030,-8.75,3.50,-3.56,25.00,297.3,-0.1,8.80
93092,12.940,0.140,0.660,-10.19,0.56,-3.62,25.00,297.3,-0.6,12.96
93132,11.660,0.760,1.280,-7.19,1.06,-4.50,25.00,297.3,-3.7,11.75
93172,7.750,0.650,2.170,-7.81,3.50,-3.81,25.00,297.3,-4.8,8.07
93212,10.300,0.520,0.820,-12.06,2.25,-2.31,25.00,297.3,-2.9,10.35
93252,9.810,0.180,-0.830,-9.25,1.69,-0.38,25.00,297.3,-1.1,9.85
93292,6.550,0.120,0.800,-8.44,0.38,1.12,25.00,297.3,-1.0,6.60
93332,13.290,1.290,1.580,-9.25,-1.25,-0.38,25.00,297.3,-5.5,13.45
93372,0.400,0.090,-1.780,-11.88,5.06,-2.12,25.00,297.3,-12.7,1.83
93412,9.700,-0.670,0.360,-7.12,5.19,-0.44,25.00,297.3,4.0,9.73
93452,10.310,-0.230,1.180,-5.94,3.12,-2.31,25.00,297.3,1.3,10.38
93492,7.890,-0.340,1.680,-11.25,4.31,1.31,25.00,297.3,2.5,8.07
93532,8.660,-1.270,1.820,-8.38,1.00,3.12,25.00,297.3,8.3,8.94
93572,4.760,0.160,1.570,-10.25,0.31,1.81,25.00,297.3,-1.9,5.01
93612,9.460,-0.400,1.140,-9.06,-1.62,3.44,25.00,297.3,2.4,9.54
93652,9.040,-1.320,-0.940,-9.06,-1.56,4.44,25.00,297.3,8.3,9.18
93692,10.040,-1.220,0.650,-10.50,0.12,2.44,25.00,297.3,6.9,10.13
93732,13.500,-0.490,-2.810,-11.06,-0.06,-0.75,25.00,297.3,2.1,13.80
93772,13.060,0.170,-0.790,-3.75,-4.00,-2.12,25.00,297.3,-0.7,13.08
93812,7.960,-1.970,4.110,-10.19,7.81,-3.69,25.00,297.3,13.9,9.17
93852,11.400,-0.230,0.120,-12.38,3.75,-3.38,25.00,297.3,1.2,11.40
93892,9.520,0.340,1.640,-9.44,5.50,-3.44,25.00,297.3,-2.0,9.67
93932,9.780,-0.310,2.160,-11.12,4.88,-2.69,25.93,306.5,1.8,10.02
93972,11.900,-0.130,0.080,-9.69,2.75,0.50,25.93,306.5,0.6,11.90
94012,9.240,-0.740,-0.050,-10.81,4.12,1.75,25.93,306.5,4.6,9.27
94052,6.620,-1.170,-0.680,-3.62,-3.75,1.62,25.93,306.5,10.0,6.76
94092,8.680,-0.970,2.630,-11.56,5.44,2.69,25.93,306.5,6.4,9.12
94132,8.780,-0.070,-0.300,-8.06,2.19,0.62,25.93,306.5,0.5,8.79
94172,8.080,-0.710,0.430,-9.81,1.75,0.88,25.93,306.5,5.0,8.12
94212,12.120,-0.720,1.800,-10.44,4.00,-0.50,25.93,306.5,3.4,12.27
94252,8.490,-1.030,-0.060,-9.75,1.75,-1.25,25.93,306.5,6.9,8.55
94292,8.440,0.030,1.850,-10.75,2.75,-2.31,25.93,306.5,-0.2,8.64
94332,10.360,0.160,-0.680,-8.25,0.50,-2.19,25.93,306.5,-0.9,10.38
94372,7.140,-0.730,-0.380,-7.12,-2.69,-0.94,25.93,306.5,5.8,7.19
94412,9.170,0.820,-0.980,-5.06,-0.19,-3.56,25.93,306.5,-5.1,9.26
94452,7.920,-0.020,-0.560,-11.88,0.50,-3.06,25.93,306.5,0.1,7.94
94492,8.690,-0.480,-0.740,-7.50,-1.25,-3.00,25.93,306.5,3.2,8.73
94532,9.360,0.700,-2.430,-8.50,2.31,-3.69,25.93,306.5,-4.3,9.70
94572,8.330,0.390,0.250,-9.81,0.94,-5.19,25.93,306.5,-2.7,8.34
94612,10.050,0.770,2.030,-10.25,2.75,-3.12,25.93,306.5,-4.4,10.28
94652,10.960,0.760,1.430,-9.69,1.31,-3.94,25.93,306.5,-4.0,11.08
94692,14.270,-0.730,-0.310,-8.31,3.12,-1.00,25.93,306.5,2.9,14.29
94732,8.850,-0.120,-0.300,-8.44,1.38,-1.75,25.93,306.5,0.8,8.86
94772,10.910,-0.490,0.320,-9.19,4.88,-2.38,25.93,306.5,2.6,10.93
94812,5.970,0.280,1.900,-7.31,4.50,-2.94,25.93,306.5,-2.7,6.27
94852,8.630,0.050,1.750,-10.69,3.69,-1.88,25.93,306.5,-0.3,8.81
94892,8.320,-0.250,0.860,-6.00,1.56,-2.00,25.93,306.5,1.7,8.37
94932,8.400,-1.090,1.080,-10.25,1.88,-1.50,26.48,314.2,7.4,8.54
94972,8.300,-0.410,-0.700,-8.88,0.19,-3.38,26.48,314.2,2.8,8.34
95012,12.390,0.140,0.190,-7.25,-1.75,-4.00,26.48,314.2,-0.6,12.39
95052,10.390,0.460,0.120,-8.62,1.56,-4.38,26.48,314.2,-2.5,10.40
95092,10.990,0.390,-0.260,-6.00,-0.06,-3.69,26.48,314.2,-2.0,11.00
95132,12.120,-1.350,1.500,-9.50,4.31,0.19,26.48,314.2,6.4,12.29
95172,12.610,-0.360,1.820,-6.31,1.62,-1.81,26.48,314.2,1.6,12.75
95212,8.460,-0.790,0.680,-6.81,1.19,-3.38,26.48,314.2,5.3,8.52
95252,8.400,0.020,-0.370,-7.19,1.31,-3.69,26.48,314.2,-0.1,8.41
95292,10.000,0.190,-0.050,-5.12,0.75,-3.50,26.48,314.2,-1.1,10.00
95332,8.080,-0.060,-0.200,-8.31,2.56,-1.19,26.48,314.2,0.4,8.08
95372,10.000,-0.340,2.060,-7.12,2.00,-2.38,26.48,314.2,1.9,10.22
95412,10.950,-0.790,1.310,-7.88,2.38,-1.44,26.48,314.2,4.1,11.06
95452,8.390,-0.990,1.480,-5.94,-0.12,-0.81,26.48,314.2,6.7,8.58
95492,11.470,-0.260,1.360,-4.25,-3.31,-2.88,26.48,314.2,1.3,11.55
95532,7.720,-0.380,-1.570,-5.69,0.69,-2.25,26.48,314.2,2.8,7.89
95572,10.680,-0.430,-1.220,-6.31,1.44,-2.00,26.48,314.2,2.3,10.76
95612,10.930,0.130,1.920,-4.56,-0.25,-2.56,26.48,314.2,-0.7,11.10
95652,7.640,-0.450,0.980,-4.69,2.25,-1.88,26.48,314.2,3.4,7.72
95692,8.330,-0.270,1.590,-6.31,3.25,-0.75,26.48,314.2,1.9,8.48
95732,7.820,-0.780,-0.860,-4.56,-0.44,0.06,26.48,314.2,5.7,7.91
95772,8.230,-0.730,1.360,-4.31,-0.75,0.81,26.48,314.2,5.1,8.37
95812,8.620,-1.530,-0.830,-4.31,-1.56,-0.69,26.48,314.2,10.1,8.79
95852,7.290,-0.710,0.060,-5.25,-0.94,-1.25,26.48,314.2,5.6,7.32
95892,7.460,-0.930,0.210,-6.19,0.62,-3.56,26.48,314.2,7.1,7.52
95932,10.160,-1.250,1.280,-6.62,0.19,-2.88,25.15,324.8,7.0,10.32
95972,12.950,-1.630,2.400,-6.06,-1.12,-3.81,25.15,324.8,7.2,13.27
96012,12.520,-2.000,-2.500,-4.56,1.12,-4.25,25.15,324.8,9.1,12.92
96052,12.790,0.730,-0.410,-4.31,5.31,-6.31,25.15,324.8,-3.3,12.82
96092,7.140,0.910,1.350,-8.19,4.94,-7.50,25.15,324.8,-7.3,7.32
96132,11.760,0.470,0.130,-2.00,2.94,-3.31,25.15,324.8,-2.3,11.77
96172,6.380,0.370,1.800,-5.56,2.75,-1.19,25.15,324.8,-3.3,6.64
96212,6.110,-1.110,-0.870,-3.00,-0.19,-0.06,25.15,324.8,10.3,6.27
96252,9.400,-0.640,1.130,-3.38,-0.38,-1.62,25.15,324.8,3.9,9.49
96292,8.660,-0.870,0.120,-5.12,-0.62,-1.50,25.15,324.8,5.7,8.70
96332,10.270,-0.370,1.230,-1.38,-1.19,-3.19,25.15,324.8,2.1,10.35
96372,6.940,-0.820,-0.030,-4.56,-1.00,-2.31,25.15,324.8,6.7,6.99
96412,6.840,-0.460,0.660,-2.88,-2.81,-3.62,25.15,324.8,3.8,6.89
96452,8.110,-0.740,0.180,-5.69,-2.19,-4.56,25.15,324.8,5.2,8.15
96492,10.700,-0.420,-1.860,-2.75,-4.44,-5.69,25.15,324.8,2.2,10.87
96532,10.830,-0.120,0.590,-1.62,-3.38,-5.69,25.15,324.8,0.6,10.85
96572,11.710,0.090,-1.040,-3.12,0.06,-6.31,25.15,324.8,-0.4,11.76
96612,8.380,0.480,0.900,-3.38,2.12,-6.06,25.15,324.8,-3.3,8.44
96652,9.310,0.660,-1.050,-1.56,1.12,-4.06,25.15,324.8,-4.1,9.39
96692,9.970,0.620,2.410,-0.88,0.69,-5.31,25.15,324.8,-3.6,10.28
96732,8.290,-0.790,2.060,-0.56,0.81,-4.94,25.15,324.8,5.4,8.58
96772,8.340,0.410,3.140,-3.69,1.12,-1.81,25.15,324.8,-2.8,8.92
96812,7.500,-0.430,-1.110,0.00,0.56,-3.06,25.15,324.8,3.3,7.59
96852,10.300,-0.190,2.430,-1.81,1.31,-3.75,25.15,324.8,1.1,10.58
96892,6.720,-0.030,-1.610,0.25,0.12,-3.62,25.15,324.8,0.3,6.91
96932,8.030,-0.880,3.340,-4.50,2.25,-2.50,24.95,330.4,6.3,8.74
96972,5.780,-0.900,-0.010,0.19,-3.25,-2.00,24.95,330.4,8.9,5.85
97012,8.800,-0.800,1.570,-1.88,-2.56,-4.88,24.95,330.4,5.2,8.97
97052,10.320,-0.940,-0.380,-1.38,-1.94,-5.19,24.95,330.4,5.2,10.37
97092,11.820,-1.470,1.350,-1.50,-2.06,-4.94,24.95,330.4,7.1,11.99
97132,12.750,-0.480,1.360,-2.94,-0.38,-5.31,24.95,330.4,2.2,12.83
97172,10.580,-1.080,-3.550,2.31,-3.94,-3.56,24.95,330.4,5.8,11.21
97212,10.810,-1.250,1.570,-0.25,3.31,-4.81,24.95,330.4,6.6,10.99
97252,9.450,-0.940,-0.860,-0.81,1.88,-4.81,24.95,330.4,5.7,9.54
97292,10.950,-0.780,1.150,0.56,2.25,-5.75,24.95,330.4,4.1,11.04
97332,7.590,-0.370,0.360,-0.38,2.50,-3.81,24.95,330.4,2.8,7.61
97372,11.090,-0.800,2.050,-0.50,0.00,-4.75,24.95,330.4,4.1,11.31
97412,10.240,-0.090,1.120,1.25,-0.44,-5.31,24.95,330.4,0.5,10.30
97452,6.110,-0.190,0.410,0.06,0.06,-6.19,24.95,330.4,1.8,6.13
97492,9.580,-0.980,1.620,-0.44,1.38,-6.00,24.95,330.4,5.8,9.77
97532,6.540,-0.160,0.360,0.81,-1.00,-6.94,24.95,330.4,1.4,6.55
97572,7.100,-0.670,1.410,0.88,-1.50,-6.69,24.95,330.4,5.4,7.27
97612,9.230,-1.160,0.220,-1.12,-1.19,-7.31,24.95,330.4,7.2,9.31
97652,8.360,-0.940,-0.440,-0.56,-0.12,-8.94,24.95,330.4,6.4,8.42
97692,6.990,-0.080,2.290,-1.00,-1.12,-7.38,24.95,330.4,0.7,7.36
97732,8.580,-0.500,-0.900,1.75,-5.62,-10.25,24.95,330.4,3.3,8.64
97772,13.610,1.080,0.220,0.38,-1.50,-10.94,24.95,330.4,-4.5,13.65
97812,8.680,0.670,-2.120,2.88,-1.75,-9.75,24.95,330.4,-4.4,8.96
97852,11.080,-0.090,-3.480,4.31,-2.38,-7.50,24.95,330.4,0.5,11.61
97892,12.310,1.530,2.890,-1.31,5.12,-9.81,24.95,330.4,-7.1,12.74
97932,12.250,-1.380,2.620,1.12,3.00,-8.31,25.47,333.5,6.4,12.60
97972,7.950,-1.390,-0.290,2.06,1.19,-7.19,25.47,333.5,9.9,8.08
98012,8.150,-0.350,1.830,1.75,0.69,-10.94,25.47,333.5,2.5,8.36
98052,9.450,-0.460,1.220,2.06,-0.94,-10.62,25.47,333.5,2.8,9.54
98092,8.190,-0.400,1.570,2.00,-0.75,-11.50,25.47,333.5,2.8,8.35
98132,8.030,-0.610,0.530,2.19,-2.56,-11.50,25.47,333.5,4.3,8.07
98172,6.550,0.350,0.990,3.69,-3.06,-11.75,25.47,333.5,-3.1,6.63
98212,14.600,0.280,1.250,1.75,-0.31,-11.62,25.47,333.5,-1.1,14.66
98252,8.820,1.710,-7.670,6.12,-5.44,-12.88,25.47,333.5,-11.0,11.81
98292,16.630,0.100,1.270,4.06,-1.69,-8.75,25.47,333.5,-0.3,16.68
98332,10.290,0.780,-1.080,4.50,-0.31,-6.25,25.47,333.5,-4.3,10.38
98372,10.150,-0.070,0.020,3.62,0.06,-7.56,25.47,333.5,0.4,10.15
98412,7.720,0.100,-0.180,3.44,1.25,-8.31,25.47,333.5,-0.7,7.72
98452,8.480,-0.070,2.040,-0.88,1.94,-8.12,25.47,333.5,0.5,8.72
98492,9.380,-0.280,1.110,4.69,-2.38,-8.62,25.47,333.5,1.7,9.45
98532,8.460,0.040,-0.040,2.50,-0.38,-8.75,25.47,333.5,-0.3,8.46
98572,10.350,-0.150,0.650,3.44,-1.50,-9.12,25.47,333.5,0.8,10.37
98612,8.520,0.550,1.030,2.00,-2.94,-9.44,25.47,333.5,-3.7,8.60
98652,12.110,2.280,-3.910,2.44,-4.50,-10.25,25.47,333.5,-10.7,12.93
98692,10.020,1.970,-0.720,7.56,-4.56,-10.19,25.47,333.5,-11.1,10.24
98732,9.290,2.300,1.010,2.38,0.38,-7.12,25.47,333.5,-13.9,9.62
98772,8.000,0.600,-0.150,3.25,-1.69,-5.88,25.47,333.5,-4.3,8.02
98812,9.210,0.600,-0.400,3.62,-2.62,-5.69,25.47,333.5,-3.7,9.24
98852,9.380,0.910,1.430,1.62,0.12,-5.62,25.47,333.5,-5.5,9.53
98892,10.190,0.680,0.840,2.12,0.12,-3.62,25.47,333.5,-3.8,10.25
98932,8.050,0.020,2.970,0.50,4.38,-1.81,25.70,333.2,-0.1,8.58
98972,8.360,-0.690,-1.920,0.94,-0.12,-2.62,25.70,333.2,4.7,8.61
99012,11.910,0.800,1.240,2.94,-0.56,-1.81,25.70,333.2,-3.8,12.00
99052,10.090,0.140,1.220,2.06,2.88,-0.25,25.70,333.2,-0.8,10.16
99092,9.330,0.610,-1.290,3.19,2.12,-0.81,25.70,333.2,-3.7,9.44
99132,10.000,-0.050,2.200,1.50,4.44,0.38,25.70,333.2,0.3,10.24
99172,8.550,2.110,-0.990,3.81,5.56,-0.88,25.70,333.2,-13.9,8.86
99212,7.310,2.100,0.540,-0.25,7.88,-1.81,25.70,333.2,-16.0,7.62
99252,9.070,0.430,-1.160,2.19,1.06,-2.62,25.70,333.2,-2.7,9.15
99292,9.210,0.070,0.790,3.50,1.00,-2.06,25.70,333.2,-0.4,9.24
99332,7.800,-0.060,1.460,4.50,0.56,-2.25,25.70,333.2,0.4,7.94
99372,7.780,-0.300,0.070,3.06,-1.62,-4.00,25.70,333.2,2.2,7.79
99412,6.660,0.190,1.090,1.50,-1.69,-3.56,25.70,333.2,-1.6,6.75
99452,7.220,0.060,0.240,6.88,-4.12,-4.25,25.70,333.2,-0.5,7.22
99492,13.430,1.590,0.480,4.00,-0.38,-2.44,25.70,333.2,-6.8,13.53
99532,4.600,0.390,2.130,5.69,-4.69,-0.69,25.70,333.2,-4.8,5.08
99572,10.880,0.490,0.420,5.62,-1.44,-1.19,25.70,333.2,-2.6,10.90
99612,8.960,0.050,-1.350,6.12,-2.19,-1.25,25.70,333.2,-0.3,9.06
99652,13.790,0.540,3.460,5.69,3.00,-1.38,25.70,333.2,-2.2,14.23
99692,10.150,0.670,-2.130,5.44,4.06,-0.94,25.70,333.2,-3.8,10.39
99732,12.590,1.120,1.080,5.12,2.75,-1.88,25.70,333.2,-5.1,12.69
99772,9.710,0.250,-1.510,7.69,0.25,-2.19,25.70,333.2,-1.5,9.83
99812,9.870,0.900,-0.130,5.00,4.00,-3.38,25.70,333.2,-5.2,9.91
99852,7.430,0.680,0.870,5.56,5.62,-1.94,25.70,333.2,-5.2,7.51
99892,9.000,-0.190,0.260,1.62,5.12,-3.50,25.70,333.2,1.2,9.01
99932,8.260,-0.160,0.480,7.44,0.12,-4.56,26.13,331.4,1.1,8.28
99972,8.230,-0.310,0.140,6.19,-0.81,-5.50,26.13,331.4,2.2,8.24
100012,8.730,0.400,0.710,6.00,-1.81,-7.19,26.13,331.4,-2.6,8.77
100052,11.700,1.190,1.010,6.25,0.06,-4.19,26.13,331.4,-5.8,11.80
100092,10.270,0.470,0.900,3.75,1.50,-3.25,26.13,331.4,-2.6,10.32
100132,9.490,1.100,0.490,6.69,0.00,-2.88,26.13,331.4,-6.6,9.57
100172,11.890,0.720,0.240,5.81,-0.19,-1.94,26.13,331.4,-3.5,11.91
100212,11.730,0.530,-1.090,4.31,1.00,-0.38,26.13,331.4,-2.6,11.79
100252,8.470,0.180,-0.160,8.00,-0.19,-0.38,26.13,331.4,-1.2,8.47
100292,10.410,0.140,0.960,7.75,-0.19,-0.75,26.13,331.4,-0.8,10.46
100332,8.710,0.450,-0.360,5.50,0.12,-0.81,26.13,331.4,-3.0,8.73
100372,7.460,0.660,1.930,5.12,-2.56,0.50,26.13,331.4,-5.1,7.73
100412,18.200,0.280,5.210,4.31,-0.81,-0.12,26.13,331.4,-0.9,18.93
100452,8.670,0.340,0.990,4.50,0.50,0.75,26.13,331.4,-2.2,8.73
100492,9.460,-0.080,-2.880,7.06,-3.94,1.69,26.13,331.4,0.5,9.89
100532,11.350,0.890,-0.800,7.81,-0.06,0.12,26.13,331.4,-4.5,11.41
100572,9.960,1.240,-0.950,7.00,0.31,1.06,26.13,331.4,-7.1,10.08
100612,9.550,1.110,1.610,6.88,0.81,2.75,26.13,331.4,-6.6,9.75
100652,10.410,0.910,1.830,6.12,1.19,3.00,26.13,331.4,-5.0,10.61
100692,7.300,0.000,0.270,5.25,1.38,2.88,26.13,331.4,-0.0,7.30
100732,9.710,0.220,2.050,6.88,-1.06,3.44,26.13,331.4,-1.3,9.93
100772,16.420,2.460,-0.470,6.69,-5.69,-1.56,26.13,331.4,-8.5,16.61
100812,18.780,7.290,-7.370,9.50,-7.25,-6.94,26.13,331.4,-21.2,21.45
100852,12.150,1.000,-0.310,3.38,2.31,2.44,26.13,331.4,-4.7,12.20
100892,9.570,-0.020,-0.240,8.50,1.62,3.12,26.13,331.4,0.1,9.57
100932,7.780,-0.810,0.990,3.50,4.25,4.38,25.93,326.3,5.9,7.88
100972,7.750,-0.960,0.360,5.25,3.44,2.62,25.93,326.3,7.1,7.82
101012,7.590,-1.220,0.840,5.19,0.50,2.06,25.93,326.3,9.1,7.73
101052,9.540,-0.340,1.040,6.81,-1.62,0.62,25.93,326.3,2.0,9.60
101092,6.200,-0.430,-0.150,6.25,-4.12,-1.00,25.93,326.3,4.0,6.22
101132,8.660,0.390,1.750,8.44,-2.75,-1.12,25.93,326.3,-2.6,8.84
101172,11.860,0.450,1.910,3.81,-0.44,0.31,25.93,326.3,-2.2,12.02
101212,12.480,-0.170,1.140,5.00,-0.44,1.12,25.93,326.3,0.8,12.53
101252,10.380,-0.100,-0.300,9.00,-1.88,1.38,25.93,326.3,0.6,10.38
101292,11.640,0.210,0.930,6.25,2.81,0.75,25.93,326.3,-1.0,11.68
101332,9.280,-0.330,1.580,5.44,3.94,3.56,25.93,326.3,2.0,9.42
101372,9.950,0.190,0.690,8.06,0.06,1.38,25.93,326.3,-1.1,9.98
101412,11.820,1.010,1.250,8.56,3.19,0.19,25.93,326.3,-4.9,11.93
101452,10.290,-1.510,2.070,7.38,4.12,1.69,25.93,326.3,8.3,10.60
101492,5.790,-1.860,-0.230,9.69,1.25,0.50,25.93,326.3,17.8,6.09
101532,8.080,-1.380,2.880,7.38,0.81,-2.06,25.93,326.3,9.7,8.69
101572,6.980,-0.820,2.520,8.31,-3.50,-3.88,25.93,326.3,6.7,7.47
101612,13.690,-0.110,0.820,7.69,-4.19,-6.94,25.93,326.3,0.5,13.71
101652,22.860,5.140,-5.880,14.94,-9.62,-12.19,25.93,326.3,-12.7,24.16
101692,13.180,2.430,-3.140,12.56,2.19,-4.25,25.93,326.3,-10.4,13.77
101732,6.760,0.250,-0.570,8.12,5.69,-4.94,25.93,326.3,-2.1,6.79
101772,8.240,-0.450,2.050,7.56,7.75,-3.62,25.93,326.3,3.1,8.50
101812,8.540,-1.150,2.090,7.12,8.31,-2.56,25.93,326.3,7.7,8.87
101852,8.420,-0.630,3.130,8.50,4.50,-3.44,25.93,326.3,4.3,9.01
101892,9.250,-0.350,-0.280,9.56,1.00,-6.06,25.93,326.3,2.2,9.26
101932,8.360,0.780,-1.690,9.62,-1.19,-7.44,25.75,319.8,-5.3,8.56
101972,9.920,-0.050,0.840,8.50,1.06,-5.06,25.75,319.8,0.3,9.96
102012,9.940,0.060,-0.980,8.12,-0.56,-6.19,25.75,319.8,-0.3,9.99
102052,8.790,0.950,0.400,12.25,-0.94,-3.88,25.75,319.8,-6.2,8.85
102092,7.340,-0.330,0.380,7.50,3.88,-2.31,25.75,319.8,2.6,7.36
102132,14.140,1.650,2.100,8.38,3.00,-2.94,25.75,319.8,-6.7,14.39
102172,14.030,0.570,-3.240,11.19,-2.50,-3.06,25.75,319.8,-2.3,14.41
102212,7.750,0.150,-2.790,13.00,3.38,-0.88,25.75,319.8,-1.1,8.24
102252,7.660,0.130,1.390,6.25,5.44,0.38,25.75,319.8,-1.0,7.79
102292,6.590,-0.620,1.560,8.62,2.56,0.50,25.75,319.8,5.4,6.80
102332,8.040,-0.330,1.040,9.56,0.69,-1.44,25.75,319.8,2.4,8.11
102372,6.560,-0.220,1.250,7.75,-0.44,-0.88,25.75,319.8,1.9,6.68
102412,7.040,0.370,0.960,10.25,-3.50,-2.06,25.75,319.8,-3.0,7.11
102452,13.040,2.350,-0.020,6.25,5.88,0.31,25.75,319.8,-10.2,13.25
102492,-3.250,-2.230,2.200,1.00,11.56,13.44,25.75,319.8,145.5,4.51
102532,10.980,3.910,7.090,2.25,5.31,8.38,25.75,319.8,-19.6,13.64
102572,9.530,-0.160,3.650,3.31,13.38,2.94,25.75,319.8,1.0,10.21
102612,9.910,-2.390,3.170,6.94,8.88,7.62,25.75,319.8,13.6,10.68
102652,10.150,-2.620,-1.720,7.06,6.19,5.56,25.75,319.8,14.5,10.62
102692,9.850,-0.520,0.450,9.50,-1.12,3.19,25.75,319.8,3.0,9.87
102732,7.820,-1.480,-0.040,8.56,2.31,1.56,25.75,319.8,10.7,7.96
102772,8.620,-0.890,1.650,8.06,1.56,2.12,25.75,319.8,5.9,8.82
102812,11.740,-0.720,0.370,7.06,1.69,1.00,25.75,319.8,3.5,11.77
102852,10.260,0.980,-0.700,9.06,0.88,-1.44,25.75,319.8,-5.5,10.33
102892,9.290,-1.440,4.650,5.19,10.12,5.56,25.75,319.8,8.8,10.49
102932,10.230,-1.400,1.410,9.69,4.12,2.38,26.12,313.5,7.8,10.42
102972,11.710,-0.480,3.360,6.62,5.88,2.69,26.12,313.5,2.3,12.19
103012,7.040,-1.570,1.440,7.38,7.38,3.69,26.12,313.5,12.6,7.36
103052,7.250,-1.140,2.540,6.81,4.88,2.50,26.12,313.5,8.9,7.77
103092,9.690,-0.700,-1.100,8.50,-1.75,0.31,26.12,313.5,4.1,9.78
103132,8.440,-1.170,-0.430,7.81,2.56,1.06,26.12,313.5,7.9,8.53
103172,9.500,-0.770,-0.670,7.94,1.81,-0.69,26.12,313.5,4.6,9.55
103212,9.000,0.680,-0.760,6.88,2.94,-0.06,26.12,313.5,-4.3,9.06
103252,10.080,1.210,-0.930,7.19,3.69,0.75,26.12,313.5,-6.8,10.19
103292,14.250,1.640,-0.640,8.44,-0.19,-0.88,26.12,313.5,-6.6,14.36
103332,12.230,1.360,0.100,5.44,3.25,1.94,26.12,313.5,-6.3,12.31
103372,8.510,0.250,-2.070,10.75,2.44,-1.00,26.12,313.5,-1.7,8.76
103412,7.100,0.430,1.250,6.81,3.06,0.56,26.12,313.5,-3.5,7.22
103452,8.250,0.020,0.370,8.00,-2.00,-1.44,26.12,313.5,-0.1,8.26
103492,8.910,0.140,0.910,8.56,0.00,-2.00,26.12,313.5,-0.9,8.96
103532,8.670,-0.280,-0.170,6.94,1.12,0.31,26.12,313.5,1.8,8.68
103572,9.280,-0.800,0.510,8.19,-2.50,0.44,26.12,313.5,4.9,9.33
103612,15.880,0.360,2.150,7.94,-1.56,0.94,26.12,313.5,-1.3,16.03
103652,12.410,0.220,0.280,7.12,2.25,1.94,26.12,313.5,-1.0,12.42
103692,9.550,-1.770,-0.090,5.81,5.50,4.56,26.12,313.5,10.5,9.71
103732,8.570,-0.980,1.140,6.88,3.62,4.88,26.12,313.5,6.5,8.70
103772,9.920,-0.960,0.920,8.25,2.00,2.38,26.12,313.5,5.5,10.01
103812,7.640,-0.920,2.240,8.94,1.88,1.50,26.12,313.5,6.9,8.01
103852,10.710,0.320,0.480,9.62,-0.75,-0.56,26.12,313.5,-1.7,10.73
103892,8.330,0.470,1.050,7.88,1.31,-0.75,26.12,313.5,-3.2,8.41
103932,10.800,-0.300,-0.500,8.38,0.50,0.56,25.92,304.7,1.6,10.82
103972,13.090,0.480,3.690,5.94,6.56,0.44,25.92,304.7,-2.1,13.61
104012,6.890,-1.370,1.940,4.75,5.38,1.25,25.92,304.7,11.2,7.29
104052,6.900,-1.090,2.090,10.25,-0.19,1.38,25.92,304.7,9.0,7.29
104092,8.780,-0.910,0.880,9.06,-0.69,1.12,25.92,304.7,5.9,8.87
104132,8.970,-0.420,0.260,9.19,-3.88,0.00,25.92,304.7,2.7,8.98
104172,10.230,0.330,2.390,6.06,4.50,-0.38,25.92,304.7,-1.8,10.51
104212,6.810,-0.680,2.740,7.75,3.25,0.94,25.92,304.7,5.7,7.37
104252,9.680,-1.020,0.240,6.75,1.12,2.50,25.92,304.7,6.0,9.74
104292,10.980,-0.310,-1.250,8.19,2.25,1.50,25.92,304.7,1.6,11.06
104332,12.010,-0.930,3.340,6.81,4.12,2.25,25.92,304.7,4.4,12.50
104372,8.780,-1.350,-1.210,9.69,1.81,2.19,25.92,304.7,8.7,8.97
104412,6.620,-1.080,1.600,8.25,0.88,0.69,25.92,304.7,9.3,6.90
104452,10.020,-0.320,1.590,8.50,0.19,-0.50,25.92,304.7,1.8,10.15
104492,9.750,1.600,-2.990,7.25,2.44,0.31,25.92,304.7,-9.3,10.32
104532,13.680,-0.060,-1.970,8.94,0.50,2.75,25.92,304.7,0.3,13.82
104572,11.340,0.900,2.220,6.19,4.94,3.31,25.92,304.7,-4.5,11.59
104612,10.830,-0.090,-2.000,4.75,7.81,7.81,25.92,304.7,0.5,11.01
104652,7.640,-0.150,0.090,6.94,2.00,6.31,25.92,304.7,1.1,7.64
104692,7.820,-0.310,0.430,7.50,3.62,4.56,25.92,304.7,2.3,7.84
104732,9.590,-0.860,1.590,5.25,1.69,4.94,25.92,304.7,5.1,9.76
104772,9.050,0.080,0.690,7.62,0.00,2.75,25.92,304.7,-0.5,9.08
104812,11.780,0.220,-1.360,6.31,-1.38,3.56,25.92,304.7,-1.1,11.86
